#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
2831000      1.04e-01      1.51e-03      6.46e-02    1.5e-06
2832000      7.67e-02      4.06e-04      4.86e-02    1.5e-06
2833000      8.87e-02      1.20e-03      5.55e-02    1.5e-06
2834000      8.02e-02      1.14e-03      5.00e-02    1.5e-06
2835000      8.04e-02      1.17e-03      5.03e-02    1.5e-06
2836000      9.58e-02      4.76e-04      6.09e-02    1.5e-06
2837000      8.51e-02      4.48e-04      5.41e-02    1.5e-06
2838000      7.78e-02      1.09e-03      4.88e-02    1.5e-06
2839000      8.81e-02      8.00e-04      5.58e-02    1.5e-06
2840000      7.70e-02      6.99e-04      4.89e-02    1.4e-06
2841000      6.47e-02      6.24e-04      4.11e-02    1.4e-06
2842000      8.45e-02      1.17e-03      5.32e-02    1.4e-06
2843000      8.79e-02      3.76e-04      5.61e-02    1.4e-06
2844000      9.17e-02      4.29e-04      5.85e-02    1.4e-06
2845000      7.80e-02      4.26e-04      5.00e-02    1.4e-06
2846000      8.29e-02      4.36e-04      5.31e-02    1.4e-06
2847000      8.83e-02      5.51e-04      5.65e-02    1.4e-06
2848000      8.52e-02      3.03e-04      5.46e-02    1.4e-06
2849000      9.61e-02      1.44e-03      6.05e-02    1.4e-06
2850000      8.23e-02      1.56e-03      5.13e-02    1.4e-06
2851000      9.99e-02      2.44e-04      6.43e-02    1.4e-06
2852000      8.63e-02      2.08e-04      5.56e-02    1.4e-06
2853000      1.21e-01      5.86e-04      7.76e-02    1.4e-06
2854000      8.90e-02      1.23e-03      5.64e-02    1.4e-06
2855000      8.04e-02      4.87e-04      5.18e-02    1.4e-06
2856000      8.01e-02      2.84e-05      5.17e-02    1.4e-06
2857000      9.20e-02      1.59e-03      5.79e-02    1.4e-06
2858000      1.00e-01      6.02e-04      6.45e-02    1.4e-06
2859000      1.09e-01      3.19e-04      7.01e-02    1.4e-06
2860000      8.32e-02      1.34e-03      5.27e-02    1.4e-06
2861000      8.03e-02      6.66e-05      5.21e-02    1.4e-06
2862000      9.44e-02      1.03e-03      6.06e-02    1.4e-06
2863000      7.78e-02      1.16e-04      5.04e-02    1.4e-06
2864000      8.40e-02      4.81e-04      5.43e-02    1.4e-06
2865000      7.72e-02      4.84e-04      5.01e-02    1.4e-06
2866000      1.02e-01      1.30e-03      6.51e-02    1.4e-06
2867000      8.40e-02      1.40e-03      5.33e-02    1.4e-06
2868000      1.00e-01      1.45e-03      6.41e-02    1.4e-06
2869000      8.02e-02      6.05e-04      5.19e-02    1.4e-06
2870000      8.31e-02      4.65e-04      5.41e-02    1.3e-06
2871000      9.44e-02      6.29e-04      6.14e-02    1.3e-06
2872000      9.11e-02      7.72e-04      5.91e-02    1.3e-06
2873000      8.80e-02      8.90e-04      5.69e-02    1.3e-06
2874000      8.95e-02      3.60e-04      5.83e-02    1.3e-06
2875000      8.18e-02      3.69e-04      5.35e-02    1.3e-06
2876000      8.00e-02      9.03e-04      5.18e-02    1.3e-06
2877000      9.87e-02      8.28e-04      6.42e-02    1.3e-06
2878000      9.82e-02      7.61e-04      6.40e-02    1.3e-06
2879000      7.55e-02      6.43e-04      4.91e-02    1.3e-06
2880000      9.93e-02      1.51e-03      6.39e-02    1.3e-06
2881000      8.14e-02      2.23e-05      5.35e-02    1.3e-06
2882000      8.31e-02      2.51e-04      5.46e-02    1.3e-06
2883000      9.01e-02      1.31e-03      5.81e-02    1.3e-06
2884000      8.99e-02      7.97e-05      5.90e-02    1.3e-06
2885000      8.58e-02      7.63e-04      5.62e-02    1.3e-06
2886000      9.93e-02      5.56e-04      6.53e-02    1.3e-06
2887000      8.71e-02      3.80e-04      5.73e-02    1.3e-06
2888000      9.58e-02      1.13e-03      6.24e-02    1.3e-06
2889000      8.08e-02      4.10e-04      5.31e-02    1.3e-06
2890000      8.38e-02      6.35e-04      5.51e-02    1.3e-06
2891000      7.65e-02      9.41e-04      4.99e-02    1.3e-06
2892000      7.63e-02      1.54e-03      4.86e-02    1.3e-06
2893000      6.94e-02      6.86e-04      4.55e-02    1.3e-06
2894000      1.09e-01      5.65e-04      7.17e-02    1.3e-06
2895000      8.15e-02      7.15e-04      5.37e-02    1.3e-06
2896000      8.21e-02      3.68e-05      5.45e-02    1.3e-06
2897000      7.73e-02      4.54e-04      5.12e-02    1.3e-06
2898000      7.88e-02      1.01e-03      5.15e-02    1.3e-06
2899000      7.33e-02      1.41e-04      4.86e-02    1.3e-06
2900000      8.20e-02      1.31e-03      5.34e-02    1.3e-06
2901000      1.06e-01      2.52e-03      6.73e-02    1.3e-06
2902000      7.43e-02      1.18e-04      4.94e-02    1.3e-06
2903000      8.53e-02      1.06e-03      5.60e-02    1.3e-06
2904000      8.70e-02      8.18e-04      5.74e-02    1.3e-06
2905000      1.08e-01      5.74e-04      7.18e-02    1.2e-06
2906000      9.75e-02      7.35e-04      6.48e-02    1.2e-06
2907000      6.71e-02      5.99e-04      4.45e-02    1.2e-06
2908000      9.71e-02      3.68e-04      6.48e-02    1.2e-06
2909000      8.92e-02      1.19e-03      5.86e-02    1.2e-06
2910000      8.50e-02      7.71e-04      5.65e-02    1.2e-06
2911000      7.81e-02      2.87e-04      5.22e-02    1.2e-06
2912000      8.93e-02      6.15e-04      5.96e-02    1.2e-06
2913000      7.00e-02      6.81e-04      4.65e-02    1.2e-06
2914000      9.75e-02      1.09e-04      6.53e-02    1.2e-06
2915000      8.05e-02      4.30e-04      5.39e-02    1.2e-06
2916000      8.67e-02      5.83e-04      5.80e-02    1.2e-06
2917000      1.19e-01      3.47e-04      8.01e-02    1.2e-06
2918000      7.61e-02      9.21e-04      5.05e-02    1.2e-06
2919000      8.48e-02      8.10e-04      5.65e-02    1.2e-06
2920000      8.36e-02      4.08e-04      5.63e-02    1.2e-06
2921000      8.65e-02      1.64e-03      5.65e-02    1.2e-06
2922000      8.23e-02      3.92e-04      5.54e-02    1.2e-06
2923000      1.34e-01      2.76e-03      8.70e-02    1.2e-06
2924000      7.72e-02      9.57e-04      5.14e-02    1.2e-06
2925000      9.91e-02      5.44e-04      6.69e-02    1.2e-06
2926000      8.10e-02      1.24e-03      5.37e-02    1.2e-06
2927000      9.89e-02      6.51e-04      6.66e-02    1.2e-06
2928000      8.60e-02      3.53e-04      5.80e-02    1.2e-06
2929000      8.19e-02      1.18e-03      5.44e-02    1.2e-06
2930000      9.50e-02      1.98e-03      6.20e-02    1.2e-06
2931000      7.95e-02      7.60e-04      5.35e-02    1.2e-06
2932000      8.68e-02      5.58e-04      5.86e-02    1.2e-06
2933000      9.48e-02      4.44e-04      6.42e-02    1.2e-06
2934000      8.18e-02      5.84e-04      5.52e-02    1.2e-06
2935000      8.01e-02      1.27e-03      5.33e-02    1.2e-06
2936000      9.11e-02      2.19e-04      6.19e-02    1.2e-06
2937000      9.32e-02      4.28e-04      6.33e-02    1.2e-06
2938000      8.95e-02      6.43e-04      6.07e-02    1.2e-06
2939000      1.09e-01      2.85e-03      6.98e-02    1.2e-06
2940000      8.59e-02      2.42e-04      5.86e-02    1.1e-06
2941000      8.29e-02      3.32e-04      5.65e-02    1.1e-06
2942000      1.03e-01      6.75e-04      7.02e-02    1.1e-06
2943000      7.82e-02      8.59e-04      5.28e-02    1.1e-06
2944000      7.61e-02      6.45e-04      5.16e-02    1.1e-06
2945000      8.18e-02      4.44e-04      5.58e-02    1.1e-06
2946000      7.40e-02      3.08e-04      5.06e-02    1.1e-06
2947000      8.09e-02      1.99e-04      5.53e-02    1.1e-06
2948000      7.96e-02      8.84e-04      5.39e-02    1.1e-06
2949000      9.41e-02      2.05e-03      6.17e-02    1.1e-06
2950000      1.01e-01      9.59e-04      6.89e-02    1.1e-06
2951000      8.50e-02      1.79e-04      5.83e-02    1.1e-06
2952000      7.96e-02      9.75e-04      5.39e-02    1.1e-06
2953000      7.86e-02      3.70e-04      5.38e-02    1.1e-06
2954000      1.01e-01      1.58e-03      6.80e-02    1.1e-06
2955000      9.12e-02      4.60e-04      6.27e-02    1.1e-06
2956000      9.81e-02      4.04e-04      6.75e-02    1.1e-06
2957000      8.67e-02      9.73e-04      5.91e-02    1.1e-06
2958000      7.89e-02      2.69e-04      5.43e-02    1.1e-06
2959000      9.53e-02      1.63e-04      6.56e-02    1.1e-06
2960000      1.50e-01      1.57e-03      1.03e-01    1.1e-06
2961000      7.89e-02      3.67e-05      5.45e-02    1.1e-06
2962000      8.04e-02      2.83e-04      5.55e-02    1.1e-06
2963000      7.95e-02      4.72e-04      5.47e-02    1.1e-06
2964000      8.03e-02      2.71e-04      5.54e-02    1.1e-06
2965000      7.82e-02      3.25e-04      5.41e-02    1.1e-06
2966000      8.43e-02      1.81e-04      5.84e-02    1.1e-06
2967000      7.19e-02      7.19e-04      4.94e-02    1.1e-06
2968000      8.21e-02      1.32e-04      5.69e-02    1.1e-06
2969000      8.28e-02      4.47e-05      5.74e-02    1.1e-06
2970000      8.42e-02      1.35e-03      5.72e-02    1.1e-06
2971000      7.37e-02      3.60e-04      5.11e-02    1.1e-06
2972000      7.09e-02      2.43e-04      4.92e-02    1.1e-06
2973000      7.86e-02      8.70e-04      5.41e-02    1.1e-06
2974000      8.17e-02      2.29e-04      5.68e-02    1.1e-06
2975000      8.57e-02      2.46e-03      5.54e-02    1.1e-06
2976000      9.60e-02      1.17e-03      6.60e-02    1.1e-06
2977000      7.76e-02      3.42e-05      5.41e-02    1.1e-06
2978000      7.51e-02      2.76e-04      5.23e-02    1.1e-06
2979000      8.30e-02      6.91e-04      5.75e-02    1.1e-06
2980000      7.36e-02      5.79e-04      5.12e-02    1.0e-06
2981000      9.54e-02      1.07e-04      6.67e-02    1.0e-06
2982000      8.10e-02      1.26e-03      5.55e-02    1.0e-06
2983000      7.54e-02      5.15e-04      5.25e-02    1.0e-06
2984000      8.97e-02      4.91e-04      6.26e-02    1.0e-06
2985000      7.50e-02      6.95e-04      5.22e-02    1.0e-06
2986000      1.08e-01      1.02e-03      7.50e-02    1.0e-06
2987000      7.58e-02      6.19e-04      5.28e-02    1.0e-06
2988000      1.06e-01      2.97e-04      7.41e-02    1.0e-06
2989000      8.60e-02      6.99e-04      6.00e-02    1.0e-06
2990000      7.53e-02      2.20e-04      5.29e-02    1.0e-06
2991000      7.86e-02      6.08e-04      5.50e-02    1.0e-06
2992000      7.70e-02      1.12e-03      5.32e-02    1.0e-06
2993000      8.02e-02      7.67e-05      5.64e-02    1.0e-06
2994000      7.07e-02      5.24e-04      4.94e-02    1.0e-06
2995000      8.12e-02      1.53e-03      5.55e-02    1.0e-06
2996000      8.10e-02      6.13e-04      5.69e-02    1.0e-06
2997000      7.96e-02      6.34e-04      5.59e-02    1.0e-06
2998000      8.88e-02      2.13e-03      5.94e-02    1.0e-06
2999000      8.29e-02      9.43e-04      5.78e-02    1.0e-06
3000000      8.43e-02      5.00e-05      5.96e-02    1.0e-06
3001000      8.55e-02      4.21e-04      6.04e-02    1.0e-06
3002000      8.08e-02      1.07e-03      5.62e-02    1.0e-06
3003000      7.61e-02      3.04e-04      5.37e-02    1.0e-06
3004000      9.33e-02      1.26e-03      6.49e-02    1.0e-06
3005000      7.93e-02      1.39e-03      5.47e-02    9.9e-07
3006000      8.51e-02      6.37e-04      6.01e-02    9.9e-07
3007000      8.15e-02      4.55e-04      5.77e-02    9.9e-07
3008000      8.48e-02      1.19e-03      5.91e-02    9.9e-07
3009000      7.63e-02      3.80e-04      5.40e-02    9.9e-07
3010000      8.41e-02      1.05e-03      5.90e-02    9.8e-07
3011000      1.96e-01      3.36e-03      1.36e-01    9.8e-07
3012000      8.00e-02      4.91e-05      5.69e-02    9.8e-07
3013000      7.66e-02      4.00e-05      5.45e-02    9.8e-07
3014000      7.65e-02      1.52e-03      5.25e-02    9.8e-07
3015000      9.56e-02      7.92e-04      6.78e-02    9.7e-07
3016000      9.20e-02      6.15e-04      6.54e-02    9.7e-07
3017000      7.78e-02      9.23e-04      5.48e-02    9.7e-07
3018000      8.09e-02      9.67e-04      5.70e-02    9.7e-07
3019000      7.76e-02      9.37e-04      5.47e-02    9.7e-07
3020000      7.37e-02      7.35e-04      5.22e-02    9.5e-07
3021000      9.43e-02      1.72e-03      6.55e-02    9.5e-07
3022000      8.41e-02      2.18e-04      6.01e-02    9.5e-07
3023000      8.22e-02      7.29e-05      5.88e-02    9.5e-07
3024000      8.81e-02      6.90e-04      6.27e-02    9.5e-07
3025000      7.96e-02      1.71e-03      5.48e-02    9.4e-07
3026000      7.77e-02      7.31e-05      5.58e-02    9.4e-07
3027000      1.04e-01      9.61e-04      7.42e-02    9.4e-07
3028000      8.84e-02      8.79e-04      6.29e-02    9.4e-07
3029000      7.73e-02      1.82e-04      5.54e-02    9.4e-07
3030000      9.29e-02      3.44e-04      6.68e-02    9.3e-07
3031000      8.77e-02      2.37e-03      5.90e-02    9.3e-07
3032000      7.81e-02      3.04e-04      5.61e-02    9.3e-07
3033000      6.97e-02      8.15e-04      4.96e-02    9.3e-07
3034000      9.90e-02      4.30e-04      7.11e-02    9.3e-07
3035000      7.81e-02      9.21e-04      5.57e-02    9.2e-07
3036000      8.51e-02      1.09e-03      6.05e-02    9.2e-07
3037000      7.98e-02      8.00e-04      5.71e-02    9.2e-07
3038000      8.15e-02      1.15e-03      5.77e-02    9.2e-07
3039000      8.67e-02      1.95e-04      6.25e-02    9.2e-07
3040000      7.86e-02      2.31e-04      5.68e-02    9.1e-07
3041000      7.59e-02      2.37e-05      5.49e-02    9.1e-07
3042000      7.64e-02      6.60e-04      5.49e-02    9.1e-07
3043000      9.25e-02      9.65e-04      6.63e-02    9.1e-07
3044000      8.49e-02      8.09e-04      6.09e-02    9.1e-07
3045000      8.13e-02      2.02e-04      5.90e-02    9.0e-07
3046000      6.86e-02      1.07e-03      4.87e-02    9.0e-07
3047000      7.78e-02      1.10e-03      5.55e-02    9.0e-07
3048000      6.86e-02      5.93e-04      4.94e-02    9.0e-07
3049000      5.79e-02      1.21e-03      4.05e-02    9.0e-07
3050000      8.88e-02      8.27e-04      6.41e-02    8.9e-07
3051000      7.27e-02      4.99e-04      5.27e-02    8.9e-07
3052000      7.07e-02      2.43e-04      5.14e-02    8.9e-07
3053000      8.63e-02      7.54e-04      6.23e-02    8.9e-07
3054000      7.15e-02      6.46e-05      5.20e-02    8.9e-07
3055000      7.83e-02      2.57e-04      5.70e-02    8.8e-07
3056000      7.33e-02      1.00e-03      5.26e-02    8.8e-07
3057000      8.42e-02      9.31e-06      6.14e-02    8.8e-07
3058000      7.52e-02      7.91e-04      5.43e-02    8.8e-07
3059000      6.68e-02      5.43e-04      4.85e-02    8.8e-07
3060000      8.09e-02      1.22e-04      5.91e-02    8.7e-07
3061000      1.14e-01      2.21e-03      8.07e-02    8.7e-07
3062000      9.13e-02      5.06e-05      6.68e-02    8.7e-07
3063000      7.13e-02      8.46e-04      5.15e-02    8.7e-07
3064000      9.52e-02      2.48e-04      6.96e-02    8.7e-07
3065000      7.44e-02      2.31e-04      5.45e-02    8.6e-07
3066000      1.01e-01      5.36e-04      7.41e-02    8.6e-07
3067000      7.04e-02      8.91e-04      5.09e-02    8.6e-07
3068000      7.68e-02      3.80e-04      5.62e-02    8.6e-07
3069000      7.75e-02      2.90e-04      5.67e-02    8.6e-07
3070000      7.46e-02      9.96e-04      5.40e-02    8.5e-07
3071000      7.79e-02      1.14e-03      5.62e-02    8.5e-07
3072000      7.70e-02      8.62e-04      5.60e-02    8.5e-07
3073000      6.84e-02      1.11e-03      4.91e-02    8.5e-07
3074000      1.60e-01      7.85e-03      9.00e-02    8.5e-07
3075000      8.27e-02      3.50e-04      6.09e-02    8.4e-07
3076000      6.98e-02      1.47e-04      5.14e-02    8.4e-07
3077000      9.08e-02      1.78e-04      6.69e-02    8.4e-07
3078000      7.70e-02      1.55e-04      5.67e-02    8.4e-07
3079000      9.41e-02      3.90e-04      6.92e-02    8.4e-07
3080000      7.55e-02      5.74e-04      5.55e-02    8.3e-07
3081000      1.42e-01      1.08e-03      1.04e-01    8.3e-07
3082000      8.20e-02      2.95e-04      6.06e-02    8.3e-07
3083000      8.20e-02      5.25e-04      6.04e-02    8.3e-07
3084000      7.59e-02      1.50e-03      5.42e-02    8.3e-07
3085000      6.75e-02      4.78e-04      4.98e-02    8.2e-07
3086000      8.49e-02      1.26e-03      6.17e-02    8.2e-07
3087000      8.99e-02      1.81e-03      6.42e-02    8.2e-07
3088000      8.97e-02      2.89e-04      6.64e-02    8.2e-07
3089000      7.61e-02      2.72e-04      5.63e-02    8.2e-07
3090000      7.12e-02      7.74e-04      5.24e-02    8.1e-07
3091000      7.60e-02      2.13e-04      5.65e-02    8.1e-07
3092000      7.91e-02      5.30e-04      5.85e-02    8.1e-07
3093000      8.00e-02      1.02e-03      5.86e-02    8.1e-07
3094000      8.97e-02      1.23e-03      6.56e-02    8.1e-07
3095000      7.72e-02      3.86e-04      5.74e-02    8.0e-07
3096000      8.28e-02      3.89e-05      6.17e-02    8.0e-07
3097000      9.28e-02      1.30e-03      6.79e-02    8.0e-07
3098000      8.48e-02      2.07e-03      5.99e-02    8.0e-07
3099000      8.29e-02      2.66e-04      6.17e-02    8.0e-07
3100000      7.11e-02      9.38e-04      5.23e-02    7.9e-07
3101000      7.20e-02      1.20e-03      5.24e-02    7.9e-07
3102000      7.85e-02      1.40e-03      5.70e-02    7.9e-07
3103000      8.68e-02      7.11e-04      6.44e-02    7.9e-07
3104000      7.13e-02      1.99e-04      5.32e-02    7.9e-07
3105000      9.23e-02      5.38e-04      6.89e-02    7.9e-07
3106000      7.26e-02      1.11e-04      5.43e-02    7.9e-07
3107000      8.80e-02      3.16e-04      6.58e-02    7.9e-07
3108000      9.27e-02      1.21e-03      6.84e-02    7.9e-07
3109000      7.98e-02      9.85e-04      5.90e-02    7.9e-07
3110000      7.30e-02      1.44e-03      5.30e-02    7.8e-07
3111000      8.41e-02      1.09e-03      6.23e-02    7.8e-07
3112000      7.72e-02      1.88e-05      5.80e-02    7.8e-07
3113000      7.23e-02      3.90e-04      5.41e-02    7.8e-07
3114000      9.95e-02      1.61e-03      7.31e-02    7.8e-07
3115000      7.45e-02      6.80e-04      5.56e-02    7.7e-07
3116000      7.39e-02      1.22e-03      5.43e-02    7.7e-07
3117000      8.32e-02      1.19e-03      6.15e-02    7.7e-07
3118000      9.18e-02      6.76e-04      6.88e-02    7.7e-07
3119000      8.65e-02      3.69e-04      6.50e-02    7.7e-07
3120000      8.39e-02      5.14e-04      6.31e-02    7.6e-07
3121000      7.15e-02      2.64e-04      5.38e-02    7.6e-07
3122000      7.78e-02      1.98e-04      5.87e-02    7.6e-07
3123000      8.95e-02      7.89e-04      6.71e-02    7.6e-07
3124000      7.30e-02      3.00e-04      5.50e-02    7.6e-07
3125000      7.34e-02      1.10e-03      5.44e-02    7.5e-07
3126000      6.72e-02      1.12e-03      4.96e-02    7.5e-07
3127000      7.25e-02      1.23e-04      5.48e-02    7.5e-07
3128000      7.28e-02      5.87e-04      5.48e-02    7.5e-07
3129000      7.14e-02      4.08e-04      5.38e-02    7.5e-07
3130000      7.38e-02      4.46e-04      5.58e-02    7.4e-07
3131000      7.53e-02      8.28e-04      5.65e-02    7.4e-07
3132000      7.86e-02      7.96e-04      5.90e-02    7.4e-07
3133000      7.97e-02      1.14e-03      5.94e-02    7.4e-07
3134000      1.05e-01      5.84e-04      7.91e-02    7.4e-07
3135000      7.84e-02      1.44e-04      5.96e-02    7.3e-07
3136000      6.96e-02      4.46e-04      5.27e-02    7.3e-07
3137000      6.96e-02      1.25e-03      5.14e-02    7.3e-07
3138000      1.12e-01      1.33e-03      8.37e-02    7.3e-07
3139000      7.45e-02      6.27e-04      5.63e-02    7.3e-07
3140000      7.38e-02      5.92e-04      5.59e-02    7.2e-07
3141000      8.47e-02      1.10e-03      6.36e-02    7.2e-07
3142000      7.09e-02      5.87e-04      5.37e-02    7.2e-07
3143000      2.10e-01      4.68e-04      1.60e-01    7.2e-07
3144000      6.95e-02      6.18e-04      5.26e-02    7.2e-07
3145000      9.86e-02      2.05e-03      7.24e-02    7.2e-07
3146000      7.45e-02      8.19e-04      5.63e-02    7.2e-07
3147000      6.98e-02      3.18e-04      5.32e-02    7.2e-07
3148000      9.53e-02      1.96e-04      7.28e-02    7.2e-07
3149000      6.96e-02      2.47e-04      5.31e-02    7.2e-07
3150000      7.54e-02      2.49e-04      5.76e-02    7.1e-07
3151000      8.99e-02      1.42e-04      6.88e-02    7.1e-07
3152000      8.50e-02      2.81e-04      6.50e-02    7.1e-07
3153000      8.30e-02      1.37e-04      6.35e-02    7.1e-07
3154000      8.25e-02      5.95e-04      6.29e-02    7.1e-07
3155000      6.72e-02      3.21e-04      5.14e-02    7.0e-07
3156000      7.66e-02      8.24e-04      5.82e-02    7.0e-07
3157000      8.25e-02      1.22e-03      6.21e-02    7.0e-07
3158000      7.59e-02      1.24e-04      5.82e-02    7.0e-07
3159000      1.47e-01      2.90e-04      1.13e-01    7.0e-07
3160000      7.09e-02      1.48e-03      5.24e-02    6.9e-07
3161000      6.65e-02      1.06e-04      5.11e-02    6.9e-07
3162000      6.48e-02      3.92e-04      4.96e-02    6.9e-07
3163000      7.15e-02      2.59e-04      5.49e-02    6.9e-07
3164000      6.86e-02      9.94e-04      5.18e-02    6.9e-07
3165000      6.88e-02      5.93e-04      5.27e-02    6.8e-07
3166000      8.95e-02      6.19e-04      6.87e-02    6.8e-07
3167000      7.55e-02      7.39e-04      5.77e-02    6.8e-07
3168000      7.63e-02      1.17e-04      5.88e-02    6.8e-07
3169000      6.76e-02      4.47e-04      5.19e-02    6.8e-07
3170000      9.39e-02      1.08e-03      7.18e-02    6.8e-07
3171000      6.82e-02      4.19e-04      5.25e-02    6.8e-07
3172000      7.54e-02      3.00e-05      5.82e-02    6.8e-07
3173000      7.55e-02      6.81e-04      5.79e-02    6.8e-07
3174000      7.67e-02      8.31e-04      5.87e-02    6.8e-07
3175000      9.14e-02      4.44e-04      7.06e-02    6.7e-07
3176000      1.21e-01      3.28e-03      8.74e-02    6.7e-07
3177000      9.90e-02      8.91e-04      7.61e-02    6.7e-07
3178000      7.64e-02      1.29e-03      5.76e-02    6.7e-07
3179000      8.73e-02      5.12e-05      6.76e-02    6.7e-07
3180000      7.75e-02      1.40e-03      5.85e-02    6.6e-07
3181000      6.32e-02      1.49e-04      4.90e-02    6.6e-07
3182000      6.90e-02      8.03e-04      5.30e-02    6.6e-07
3183000      7.51e-02      8.88e-04      5.76e-02    6.6e-07
3184000      7.40e-02      1.07e-03      5.64e-02    6.6e-07
3185000      7.29e-02      6.42e-04      5.64e-02    6.5e-07
3186000      7.29e-02      7.62e-04      5.62e-02    6.5e-07
3187000      7.82e-02      1.19e-03      5.96e-02    6.5e-07
3188000      6.80e-02      4.88e-04      5.27e-02    6.5e-07
3189000      7.84e-02      4.29e-04      6.09e-02    6.5e-07
3190000      6.86e-02      4.67e-05      5.35e-02    6.5e-07
3191000      7.16e-02      2.90e-04      5.57e-02    6.5e-07
3192000      7.19e-02      1.55e-04      5.60e-02    6.5e-07
3193000      6.34e-02      6.04e-04      4.91e-02    6.5e-07
3194000      6.97e-02      1.02e-03      5.33e-02    6.5e-07
3195000      9.02e-02      1.77e-03      6.81e-02    6.4e-07
3196000      6.09e-02      2.60e-04      4.75e-02    6.4e-07
3197000      8.05e-02      2.10e-03      5.92e-02    6.4e-07
3198000      6.69e-02      2.66e-04      5.22e-02    6.4e-07
3199000      8.26e-02      4.38e-04      6.44e-02    6.4e-07
3200000      6.84e-02      3.46e-04      5.35e-02    6.3e-07
3201000      7.80e-02      1.29e-03      5.96e-02    6.3e-07
3202000      7.98e-02      1.41e-03      6.08e-02    6.3e-07
3203000      7.40e-02      6.68e-04      5.76e-02    6.3e-07
3204000      7.11e-02      1.11e-03      5.45e-02    6.3e-07
3205000      7.98e-02      5.23e-04      6.24e-02    6.2e-07
3206000      7.45e-02      1.28e-03      5.70e-02    6.2e-07
3207000      7.62e-02      9.39e-04      5.90e-02    6.2e-07
3208000      7.23e-02      4.83e-04      5.65e-02    6.2e-07
3209000      7.41e-02      1.01e-03      5.72e-02    6.2e-07
3210000      6.65e-02      7.44e-04      5.17e-02    6.2e-07
3211000      7.32e-02      8.76e-04      5.69e-02    6.2e-07
3212000      7.69e-02      7.61e-04      6.00e-02    6.2e-07
3213000      7.87e-02      3.08e-04      6.18e-02    6.2e-07
3214000      7.06e-02      3.91e-05      5.56e-02    6.2e-07
3215000      7.36e-02      3.73e-04      5.79e-02    6.1e-07
3216000      6.88e-02      8.49e-05      5.42e-02    6.1e-07
3217000      7.96e-02      9.07e-04      6.20e-02    6.1e-07
3218000      6.97e-02      1.08e-03      5.38e-02    6.1e-07
3219000      7.28e-02      1.42e-03      5.55e-02    6.1e-07
3220000      7.83e-02      1.15e-03      6.07e-02    6.0e-07
3221000      6.82e-02      3.05e-04      5.38e-02    6.0e-07
3222000      7.66e-02      1.42e-03      5.88e-02    6.0e-07
3223000      7.58e-02      4.10e-04      5.97e-02    6.0e-07
3224000      7.70e-02      1.97e-03      5.74e-02    6.0e-07
3225000      7.27e-02      2.86e-04      5.75e-02    6.0e-07
3226000      7.23e-02      3.15e-04      5.71e-02    6.0e-07
3227000      7.87e-02      1.87e-03      5.92e-02    6.0e-07
3228000      6.63e-02      1.14e-03      5.11e-02    6.0e-07
3229000      6.69e-02      2.73e-04      5.29e-02    6.0e-07
3230000      8.37e-02      5.21e-04      6.62e-02    5.9e-07
3231000      7.18e-02      3.90e-04      5.68e-02    5.9e-07
3232000      6.69e-02      1.57e-04      5.30e-02    5.9e-07
3233000      6.46e-02      4.51e-04      5.11e-02    5.9e-07
3234000      6.94e-02      8.03e-04      5.44e-02    5.9e-07
3235000      8.61e-02      4.32e-05      6.85e-02    5.8e-07
3236000      7.78e-02      1.04e-03      6.09e-02    5.8e-07
3237000      1.34e-01      5.46e-03      9.05e-02    5.8e-07
3238000      6.12e-02      7.79e-04      4.80e-02    5.8e-07
3239000      9.43e-02      2.96e-03      6.88e-02    5.8e-07
3240000      6.87e-02      6.24e-04      5.44e-02    5.8e-07
3241000      9.49e-02      5.73e-04      7.54e-02    5.8e-07
3242000      6.68e-02      1.09e-03      5.20e-02    5.8e-07
3243000      7.87e-02      5.50e-04      6.24e-02    5.8e-07
3244000      7.06e-02      7.84e-05      5.62e-02    5.8e-07
3245000      6.47e-02      3.53e-04      5.15e-02    5.7e-07
3246000      6.58e-02      1.26e-03      5.09e-02    5.7e-07
3247000      7.16e-02      4.47e-04      5.70e-02    5.7e-07
3248000      7.19e-02      4.48e-04      5.72e-02    5.7e-07
3249000      8.10e-02      7.02e-04      6.43e-02    5.7e-07
3250000      7.54e-02      1.02e-03      5.94e-02    5.6e-07
3251000      6.87e-02      3.51e-04      5.49e-02    5.6e-07
3252000      6.63e-02      8.94e-05      5.31e-02    5.6e-07
3253000      9.30e-02      1.01e-03      7.36e-02    5.6e-07
3254000      7.46e-02      1.01e-03      5.88e-02    5.6e-07
3255000      6.73e-02      1.10e-03      5.28e-02    5.6e-07
3256000      7.12e-02      2.08e-04      5.70e-02    5.6e-07
3257000      7.91e-02      5.98e-04      6.31e-02    5.6e-07
3258000      7.41e-02      7.30e-05      5.94e-02    5.6e-07
3259000      5.90e-02      6.98e-04      4.67e-02    5.6e-07
3260000      8.54e-02      1.23e-03      6.74e-02    5.5e-07
3261000      7.19e-02      3.74e-04      5.76e-02    5.5e-07
3262000      8.02e-02      1.66e-03      6.20e-02    5.5e-07
3263000      6.67e-02      5.73e-04      5.33e-02    5.5e-07
3264000      6.84e-02      7.50e-04      5.44e-02    5.5e-07
3265000      6.67e-02      1.72e-04      5.37e-02    5.4e-07
3266000      6.86e-02      6.54e-04      5.48e-02    5.4e-07
